184_hohooi_4_ROSA_EXP.wav,184 ほほーい,ほほーい,ホホーイ,拡張ボイス
185_hohooi_5_ROSA_EXP.wav,185 ほほーい,ほほーい,ホホーイ,拡張ボイス
186_yahhoo_1_ROSA_EXP.wav,186 やっほー,やっほー,ヤッホー,拡張ボイス
187_yahhoo_2_ROSA_EXP.wav,187 やっほー,やっほー,ヤッホー,拡張ボイス
188_yahhoo_3_ROSA_EXP.wav,188 やっほー,やっほー,ヤッホー,拡張ボイス
189_yahhoo_4_ROSA_EXP.wav,189 やっほー,やっほー,ヤッホー,拡張ボイス
190_yahhoo_5_ROSA_EXP.wav,190 やっほー,やっほー,ヤッホー,拡張ボイス
191_waa_1_ROSA_EXP.wav,191 わー,わー,ワー,拡張ボイス
192_waa_2_ROSA_EXP.wav,192 わー,わー,ワー,拡張ボイス
193_waa_3_ROSA_EXP.wav,193 わー,わー,ワー,拡張ボイス
194_waa_4_ROSA_EXP.wav,194 わー,わー,ワー,拡張ボイス
195_waa_5_ROSA_EXP.wav,195 わー,わー,ワー,拡張ボイス
196_kacchikachi_1_ROSA_EXP.wav,196 かっちかち,かっちかち,カッチカチ,拡張ボイス
197_kacchikachi_2_ROSA_EXP.wav,197 かっちかち,かっちかち,カッチカチ,拡張ボイス
198_kacchikachi_3_ROSA_EXP.wav,198 かっちかち,かっちかち,カッチカチ,拡張ボイス
199_kacchikachi_4_ROSA_EXP.wav,199 かっちかち,かっちかち,カッチカチ,拡張ボイス
200_kacchikachi_5_ROSA_EXP.wav,200 かっちかち,かっちかち,カッチカチ,拡張ボイス
201_huwahhuwa_1_ROSA_EXP.wav,201 ふわっふわ,ふわっふわ,フワッフワ,拡張ボイス
202_huwahhuwa_2_ROSA_EXP.wav,202 ふわっふわ,ふわっふわ,フワッフワ,拡張ボイス
203_huwahhuwa_3_ROSA_EXP.wav,203 ふわっふわ,ふわっふわ,フワッフワ,拡張ボイス
204_huwahhuwa_4_ROSA_EXP.wav,204 ふわっふわ,ふわっふわ,フワッフワ,拡張ボイス
205_huwahhuwa_5_ROSA_EXP.wav,205 ふわっふわ,ふわっふわ,フワッフワ,拡張ボイス
206_tetteree_1_ROSA_EXP.wav,206 てってれー,てってれー,テッテレー,拡張ボイス
207_tetteree_2_ROSA_EXP.wav,207 てってれー,てってれー,テッテレー,拡張ボイス
208_tetteree_3_ROSA_EXP.wav,208 てってれー,てってれー,テッテレー,拡張ボイス
209_tetteree_4_ROSA_EXP.wav,209 てってれー,てってれー,テッテレー,拡張ボイス
210_tetteree_5_ROSA_EXP.wav,210 てってれー,てってれー,テッテレー,拡張ボイス
211_yoiyoi_1_ROSA_EXP.wav,211 よいよい,よいよい,ヨイヨイ,拡張ボイス
212_yoiyoi_2_ROSA_EXP.wav,212 よいよい,よいよい,ヨイヨイ,拡張ボイス
213_yoiyoi_3_ROSA_EXP.wav,213 よいよい,よいよい,ヨイヨイ,拡張ボイス
214_yoiyoi_4_ROSA_EXP.wav,214 よいよい,よいよい,ヨイヨイ,拡張ボイス
215_yoiyoi_5_ROSA_EXP.wav,215 よいよい,よいよい,ヨイヨイ,拡張ボイス
216_wao_1_ROSA_EXP.wav,216 わぉ,わぉ,ワォ,拡張ボイス
217_wao_2_ROSA_EXP.wav,217 わぉ,わぉ,ワォ,拡張ボイス
218_wao_3_ROSA_EXP.wav,218 わぉ,わぉ,ワォ,拡張ボイス
219_wao_4_ROSA_EXP.wav,219 わぉ,わぉ,ワォ,拡張ボイス
220_wao_5_ROSA_EXP.wav,220 わぉ,わぉ,ワォ,拡張ボイス
221_buun_1_ROSA_EXP.wav,221 ぶーん,ぶーん,ブーン,拡張ボイス
222_buun_2_ROSA_EXP.wav,222 ぶーん,ぶーん,ブーン,拡張ボイス
223_buun_3_ROSA_EXP.wav,223 ぶーん,ぶーん,ブーン,拡張ボイス
224_buun_4_ROSA_EXP.wav,224 ぶーん,ぶーん,ブーン,拡張ボイス
225_buun_5_ROSA_EXP.wav,225 ぶーん,ぶーん,ブーン,拡張ボイス
226_buunbuun_1_ROSA_EXP.wav,226 ぶーんぶーん,ぶーんぶーん,ブーンブーン,拡張ボイス
227_buunbuun_2_ROSA_EXP.wav,227 ぶーんぶーん,ぶーんぶーん,ブーンブーン,拡張ボイス
228_buunbuun_3_ROSA_EXP.wav,228 ぶーんぶーん,ぶーんぶーん,ブーンブーン,拡張ボイス
229_buunbuun_4_ROSA_EXP.wav,229 ぶーんぶーん,ぶーんぶーん,ブーンブーン,拡張ボイス
230_buunbuun_5_ROSA_EXP.wav,230 ぶーんぶーん,ぶーんぶーん,ブーンブーン,拡張ボイス
231_yosshaa_1_ROSA_EXP.wav,231 よっしゃー,よっしゃー,ヨッシャー,拡張ボイス
232_yosshaa_2_ROSA_EXP.wav,232 よっしゃー,よっしゃー,ヨッシャー,拡張ボイス
233_yosshaa_3_ROSA_EXP.wav,233 よっしゃー,よっしゃー,ヨッシャー,拡張ボイス
234_yosshaa_4_ROSA_EXP.wav,234 よっしゃー,よっしゃー,ヨッシャー,拡張ボイス
235_yosshaa_5_ROSA_EXP.wav,235 よっしゃー,よっしゃー,ヨッシャー,拡張ボイス
236_suki_1_ROSA_EXP.wav,236 すき,すき,スキ,拡張ボイス
237_suki_2_ROSA_EXP.wav,237 すき,すき,スキ,拡張ボイス
238_suki_3_ROSA_EXP.wav,238 すき,すき,スキ,拡張ボイス
239_suki_4_ROSA_EXP.wav,239 すき,すき,スキ,拡張ボイス
240_suki_5_ROSA_EXP.wav,240 すき,すき,スキ,拡張ボイス
241_daisuki_1_ROSA_EXP.wav,241 だいすき,だいすき,ダイスキ,拡張ボイス
242_daisuki_2_ROSA_EXP.wav,242 だいすき,だいすき,ダイスキ,拡張ボイス
243_daisuki_3_ROSA_EXP.wav,243 だいすき,だいすき,ダイスキ,拡張ボイス
244_daisuki_4_ROSA_EXP.wav,244 だいすき,だいすき,ダイスキ,拡張ボイス
245_daisuki_5_ROSA_EXP.wav,245 だいすき,だいすき,ダイスキ,拡張ボイス
246_kirai_1_ROSA_EXP.wav,246 きらい,きらい,キライ,拡張ボイス
247_kirai_2_ROSA_EXP.wav,247 きらい,きらい,キライ,拡張ボイス
248_kirai_3_ROSA_EXP.wav,248 きらい,きらい,キライ,拡張ボイス
249_kirai_4_ROSA_EXP.wav,249 きらい,きらい,キライ,拡張ボイス
250_kirai_5_ROSA_EXP.wav,250 きらい,きらい,キライ,拡張ボイス
251_daikirai_1_ROSA_EXP.wav,251 だいきらい,だいきらい,ダイキライ,拡張ボイス
252_daikirai_2_ROSA_EXP.wav,252 だいきらい,だいきらい,ダイキライ,拡張ボイス
253_daikirai_3_ROSA_EXP.wav,253 だいきらい,だいきらい,ダイキライ,拡張ボイス
254_daikirai_4_ROSA_EXP.wav,254 だいきらい,だいきらい,ダイキライ,拡張ボイス
255_daikirai_5_ROSA_EXP.wav,255 だいきらい,だいきらい,ダイキライ,拡張ボイス
256_shirangana_1_ROSA_EXP.wav,256 しらんがな,しらんがな,シランガナ,拡張ボイス
257_shirangana_2_ROSA_EXP.wav,257 しらんがな,しらんがな,シランガナ,拡張ボイス
258_shirangana_3_ROSA_EXP.wav,258 しらんがな,しらんがな,シランガナ,拡張ボイス
259_shirangana_4_ROSA_EXP.wav,259 しらんがな,しらんがな,シランガナ,拡張ボイス
260_shirangana_5_ROSA_EXP.wav,260 しらんがな,しらんがな,シランガナ,拡張ボイス
